state_fips,state,state_abbr,zipcode,county,city,url
46,South dakota,SD,57368,Aurora,Plankinton,https://www.countyhealthrankings.org/app/south-dakota/2021/rankings/aurora/county/outcomes/overall/snapshot
46,South dakota,SD,57420,Walworth,Akaska,https://www.countyhealthrankings.org/app/south-dakota/2021/rankings/walworth/county/outcomes/overall/snapshot
46,South dakota,SD,57424,Spink,Athol,https://www.countyhealthrankings.org/app/south-dakota/2021/rankings/spink/county/outcomes/overall/snapshot
46,South dakota,SD,57428,Edmunds,Bowdle,https://www.countyhealthrankings.org/app/south-dakota/2021/rankings/edmunds/county/outcomes/overall/snapshot
46,South dakota,SD,57435,Faulk,Cresbard,https://www.countyhealthrankings.org/app/south-dakota/2021/rankings/faulk/county/outcomes/overall/snapshot
46,South dakota,SD,57520,Sully,Agar,https://www.countyhealthrankings.org/app/south-dakota/2021/rankings/sully/county/outcomes/overall/snapshot
46,South dakota,SD,57528,Tripp,Colome,https://www.countyhealthrankings.org/app/south-dakota/2021/rankings/tripp/county/outcomes/overall/snapshot
46,South dakota,SD,57532,Stanley,Fort pierre,https://www.countyhealthrankings.org/app/south-dakota/2021/rankings/stanley/county/outcomes/overall/snapshot
46,South dakota,SD,57551,Bennett,Vetal,https://www.countyhealthrankings.org/app/south-dakota/2021/rankings/bennett/county/outcomes/overall/snapshot
46,South dakota,SD,57552,Haakon,Ottumwa,https://www.countyhealthrankings.org/app/south-dakota/2021/rankings/haakon/county/outcomes/overall/snapshot
46,South dakota,SD,57560,Mellette,Norris,https://www.countyhealthrankings.org/app/south-dakota/2021/rankings/mellette/county/outcomes/overall/snapshot
46,South dakota,SD,57621,Corson,Walker,https://www.countyhealthrankings.org/app/south-dakota/2021/rankings/corson/county/outcomes/overall/snapshot
46,South dakota,SD,57622,Ziebach,Cherry creek,https://www.countyhealthrankings.org/app/south-dakota/2021/rankings/ziebach/county/outcomes/overall/snapshot
46,South dakota,SD,57735,Fall River,Edgemont,https://www.countyhealthrankings.org/app/south-dakota/2021/rankings/fall-river/county/outcomes/overall/snapshot
47,Tennessee,TN,37015,Cheatham,Ashland city,https://www.countyhealthrankings.org/app/tennessee/2021/rankings/cheatham/county/outcomes/overall/snapshot
47,Tennessee,TN,37016,Cannon,Auburntown,https://www.countyhealthrankings.org/app/tennessee/2021/rankings/cannon/county/outcomes/overall/snapshot
47,Tennessee,TN,37029,Dickson,Burns,https://www.countyhealthrankings.org/app/tennessee/2021/rankings/dickson/county/outcomes/overall/snapshot
47,Tennessee,TN,37074,Trousdale,Hartsville,https://www.countyhealthrankings.org/app/tennessee/2021/rankings/trousdale/county/outcomes/overall/snapshot
47,Tennessee,TN,37174,Maury,Spring hill,https://www.countyhealthrankings.org/app/tennessee/2021/rankings/maury/county/outcomes/overall/snapshot
47,Tennessee,TN,37303,McMinn,Athens,https://www.countyhealthrankings.org/app/tennessee/2021/rankings/mcminn/county/outcomes/overall/snapshot
47,Tennessee,TN,37321,Rhea,Dayton,https://www.countyhealthrankings.org/app/tennessee/2021/rankings/rhea/county/outcomes/overall/snapshot
47,Tennessee,TN,37327,Sequatchie,Dunlap,https://www.countyhealthrankings.org/app/tennessee/2021/rankings/sequatchie/county/outcomes/overall/snapshot
47,Tennessee,TN,37367,Bledsoe,Pikeville,https://www.countyhealthrankings.org/app/tennessee/2021/rankings/bledsoe/county/outcomes/overall/snapshot
47,Tennessee,TN,37642,Hawkins,Church hill,https://www.countyhealthrankings.org/app/tennessee/2021/rankings/hawkins/county/outcomes/overall/snapshot
47,Tennessee,TN,37650,Unicoi,Erwin,https://www.countyhealthrankings.org/app/tennessee/2021/rankings/unicoi/county/outcomes/overall/snapshot
47,Tennessee,TN,37708,Grainger,Bean station,https://www.countyhealthrankings.org/app/tennessee/2021/rankings/grainger/county/outcomes/overall/snapshot
47,Tennessee,TN,37713,Cocke,Bybee,https://www.countyhealthrankings.org/app/tennessee/2021/rankings/cocke/county/outcomes/overall/snapshot
47,Tennessee,TN,37742,Loudon,Greenback,https://www.countyhealthrankings.org/app/tennessee/2021/rankings/loudon/county/outcomes/overall/snapshot
47,Tennessee,TN,37748,Roane,Harriman,https://www.countyhealthrankings.org/app/tennessee/2021/rankings/roane/county/outcomes/overall/snapshot
47,Tennessee,TN,37813,Hamblen,Morristown,https://www.countyhealthrankings.org/app/tennessee/2021/rankings/hamblen/county/outcomes/overall/snapshot
47,Tennessee,TN,38001,Crockett,Alamo,https://www.countyhealthrankings.org/app/tennessee/2021/rankings/crockett/county/outcomes/overall/snapshot
47,Tennessee,TN,38008,Hardeman,Bolivar,https://www.countyhealthrankings.org/app/tennessee/2021/rankings/hardeman/county/outcomes/overall/snapshot
47,Tennessee,TN,38024,Dyer,Dyersburg,https://www.countyhealthrankings.org/app/tennessee/2021/rankings/dyer/county/outcomes/overall/snapshot
47,Tennessee,TN,38225,Weakley,Dresden,https://www.countyhealthrankings.org/app/tennessee/2021/rankings/weakley/county/outcomes/overall/snapshot
47,Tennessee,TN,38232,Obion,Hornbeak,https://www.countyhealthrankings.org/app/tennessee/2021/rankings/obion/county/outcomes/overall/snapshot
47,Tennessee,TN,38310,McNairy,Adamsville,https://www.countyhealthrankings.org/app/tennessee/2021/rankings/mcnairy/county/outcomes/overall/snapshot
47,Tennessee,TN,38449,Giles,Ardmore,https://www.countyhealthrankings.org/app/tennessee/2021/rankings/giles/county/outcomes/overall/snapshot
47,Tennessee,TN,38504,Fentress,Allardt,https://www.countyhealthrankings.org/app/tennessee/2021/rankings/fentress/county/outcomes/overall/snapshot
47,Tennessee,TN,38541,Overton,Allons,https://www.countyhealthrankings.org/app/tennessee/2021/rankings/overton/county/outcomes/overall/snapshot
47,Tennessee,TN,38549,Pickett,Byrdstown,https://www.countyhealthrankings.org/app/tennessee/2021/rankings/pickett/county/outcomes/overall/snapshot
48,Texas,TX,75002,Collin,Allen,https://www.countyhealthrankings.org/app/texas/2021/rankings/collin/county/outcomes/overall/snapshot
48,Texas,TX,75007,Denton,Carrollton,https://www.countyhealthrankings.org/app/texas/2021/rankings/denton/county/outcomes/overall/snapshot
48,Texas,TX,75032,Rockwall,Zcta 75032,https://www.countyhealthrankings.org/app/texas/2021/rankings/rockwall/county/outcomes/overall/snapshot
48,Texas,TX,75102,Navarro,Barry,https://www.countyhealthrankings.org/app/texas/2021/rankings/navarro/county/outcomes/overall/snapshot
48,Texas,TX,75103,Van Zandt,Canton,https://www.countyhealthrankings.org/app/texas/2021/rankings/van-zandt/county/outcomes/overall/snapshot
48,Texas,TX,75114,Kaufman,Crandall,https://www.countyhealthrankings.org/app/texas/2021/rankings/kaufman/county/outcomes/overall/snapshot
48,Texas,TX,75135,Hunt,Caddo mills,https://www.countyhealthrankings.org/app/texas/2021/rankings/hunt/county/outcomes/overall/snapshot
48,Texas,TX,75412,Red River,Bagwell,https://www.countyhealthrankings.org/app/texas/2021/rankings/red-river/county/outcomes/overall/snapshot
48,Texas,TX,75440,Rains,Emory,https://www.countyhealthrankings.org/app/texas/2021/rankings/rains/county/outcomes/overall/snapshot
48,Texas,TX,75451,Camp,Leesburg,https://www.countyhealthrankings.org/app/texas/2021/rankings/camp/county/outcomes/overall/snapshot
48,Texas,TX,75455,Titus,Mount pleasant,https://www.countyhealthrankings.org/app/texas/2021/rankings/titus/county/outcomes/overall/snapshot
48,Texas,TX,75501,Bowie,Wake village,https://www.countyhealthrankings.org/app/texas/2021/rankings/bowie/county/outcomes/overall/snapshot
48,Texas,TX,75601,Gregg,Longview,https://www.countyhealthrankings.org/app/texas/2021/rankings/gregg/county/outcomes/overall/snapshot
48,Texas,TX,75640,Upshur,New diana,https://www.countyhealthrankings.org/app/texas/2021/rankings/upshur/county/outcomes/overall/snapshot
48,Texas,TX,75652,Rusk,Henderson,https://www.countyhealthrankings.org/app/texas/2021/rankings/rusk/county/outcomes/overall/snapshot
48,Texas,TX,75760,Nacogdoches,Cushing,https://www.countyhealthrankings.org/app/texas/2021/rankings/nacogdoches/county/outcomes/overall/snapshot
48,Texas,TX,75838,Freestone,Donie,https://www.countyhealthrankings.org/app/texas/2021/rankings/freestone/county/outcomes/overall/snapshot
48,Texas,TX,75901,Angelina,Keltys,https://www.countyhealthrankings.org/app/texas/2021/rankings/angelina/county/outcomes/overall/snapshot
48,Texas,TX,75929,San Augustine,Broaddus,https://www.countyhealthrankings.org/app/texas/2021/rankings/san-augustine/county/outcomes/overall/snapshot
48,Texas,TX,75930,Sabine,Bronson,https://www.countyhealthrankings.org/app/texas/2021/rankings/sabine/county/outcomes/overall/snapshot
48,Texas,TX,75936,Tyler,Chester,https://www.countyhealthrankings.org/app/texas/2021/rankings/tyler/county/outcomes/overall/snapshot
48,Texas,TX,76001,Tarrant,Zcta 76001,https://www.countyhealthrankings.org/app/texas/2021/rankings/tarrant/county/outcomes/overall/snapshot
48,Texas,TX,76008,Parker,Aledo,https://www.countyhealthrankings.org/app/texas/2021/rankings/parker/county/outcomes/overall/snapshot
48,Texas,TX,76023,Wise,Boyd,https://www.countyhealthrankings.org/app/texas/2021/rankings/wise/county/outcomes/overall/snapshot
48,Texas,TX,76035,Hood,Cresson,https://www.countyhealthrankings.org/app/texas/2021/rankings/hood/county/outcomes/overall/snapshot
48,Texas,TX,76043,Somervell,Glen rose,https://www.countyhealthrankings.org/app/texas/2021/rankings/somervell/county/outcomes/overall/snapshot
48,Texas,TX,76067,Palo Pinto,Mineral wells,https://www.countyhealthrankings.org/app/texas/2021/rankings/palo-pinto/county/outcomes/overall/snapshot
48,Texas,TX,76230,Montague,Bowie,https://www.countyhealthrankings.org/app/texas/2021/rankings/montague/county/outcomes/overall/snapshot
48,Texas,TX,76238,Cooke,Era,https://www.countyhealthrankings.org/app/texas/2021/rankings/cooke/county/outcomes/overall/snapshot
48,Texas,TX,76351,Archer,Archer city,https://www.countyhealthrankings.org/app/texas/2021/rankings/archer/county/outcomes/overall/snapshot
48,Texas,TX,76364,Wilbarger,Harrold,https://www.countyhealthrankings.org/app/texas/2021/rankings/wilbarger/county/outcomes/overall/snapshot
48,Texas,TX,76372,Young,Newcastle,https://www.countyhealthrankings.org/app/texas/2021/rankings/young/county/outcomes/overall/snapshot
48,Texas,TX,76380,Baylor,Seymour,https://www.countyhealthrankings.org/app/texas/2021/rankings/baylor/county/outcomes/overall/snapshot
48,Texas,TX,76401,Erath,Stephenville,https://www.countyhealthrankings.org/app/texas/2021/rankings/erath/county/outcomes/overall/snapshot
48,Texas,TX,76427,Jack,Bryson,https://www.countyhealthrankings.org/app/texas/2021/rankings/jack/county/outcomes/overall/snapshot
48,Texas,TX,76430,Shackelford,Albany,https://www.countyhealthrankings.org/app/texas/2021/rankings/shackelford/county/outcomes/overall/snapshot
48,Texas,TX,76435,Eastland,Carbon,https://www.countyhealthrankings.org/app/texas/2021/rankings/eastland/county/outcomes/overall/snapshot
48,Texas,TX,76443,Callahan,Cross plains,https://www.countyhealthrankings.org/app/texas/2021/rankings/callahan/county/outcomes/overall/snapshot
48,Texas,TX,76483,Throckmorton,Throckmorton,https://www.countyhealthrankings.org/app/texas/2021/rankings/throckmorton/county/outcomes/overall/snapshot
48,Texas,TX,76518,Milam,Buckholts,https://www.countyhealthrankings.org/app/texas/2021/rankings/milam/county/outcomes/overall/snapshot
48,Texas,TX,76522,Coryell,Izoro,https://www.countyhealthrankings.org/app/texas/2021/rankings/coryell/county/outcomes/overall/snapshot
48,Texas,TX,76524,McLennan,Eddy,https://www.countyhealthrankings.org/app/texas/2021/rankings/mclennan/county/outcomes/overall/snapshot
48,Texas,TX,76539,Lampasas,Kempner,https://www.countyhealthrankings.org/app/texas/2021/rankings/lampasas/county/outcomes/overall/snapshot
48,Texas,TX,76570,Falls,Rosebud,https://www.countyhealthrankings.org/app/texas/2021/rankings/falls/county/outcomes/overall/snapshot
48,Texas,TX,76634,Bosque,Laguna park,https://www.countyhealthrankings.org/app/texas/2021/rankings/bosque/county/outcomes/overall/snapshot
48,Texas,TX,76821,Runnels,Ballinger,https://www.countyhealthrankings.org/app/texas/2021/rankings/runnels/county/outcomes/overall/snapshot
48,Texas,TX,76825,McCulloch,Fife,https://www.countyhealthrankings.org/app/texas/2021/rankings/mcculloch/county/outcomes/overall/snapshot
48,Texas,TX,76828,Coleman,Burkett,https://www.countyhealthrankings.org/app/texas/2021/rankings/coleman/county/outcomes/overall/snapshot
48,Texas,TX,76831,Llano,Castell,https://www.countyhealthrankings.org/app/texas/2021/rankings/llano/county/outcomes/overall/snapshot
48,Texas,TX,76832,San Saba,Cherokee,https://www.countyhealthrankings.org/app/texas/2021/rankings/san-saba/county/outcomes/overall/snapshot
48,Texas,TX,76837,Concho,Eden,https://www.countyhealthrankings.org/app/texas/2021/rankings/concho/county/outcomes/overall/snapshot
48,Texas,TX,76849,Kimble,Junction,https://www.countyhealthrankings.org/app/texas/2021/rankings/kimble/county/outcomes/overall/snapshot
48,Texas,TX,76901,Tom Green,San angelo,https://www.countyhealthrankings.org/app/texas/2021/rankings/tom-green/county/outcomes/overall/snapshot
48,Texas,TX,76930,Irion,Barnhart,https://www.countyhealthrankings.org/app/texas/2021/rankings/irion/county/outcomes/overall/snapshot
48,Texas,TX,76932,Reagan,Best,https://www.countyhealthrankings.org/app/texas/2021/rankings/reagan/county/outcomes/overall/snapshot
48,Texas,TX,76933,Coke,Bronte,https://www.countyhealthrankings.org/app/texas/2021/rankings/coke/county/outcomes/overall/snapshot
48,Texas,TX,76936,Schleicher,Eldorado,https://www.countyhealthrankings.org/app/texas/2021/rankings/schleicher/county/outcomes/overall/snapshot
48,Texas,TX,76950,Sutton,Sonora,https://www.countyhealthrankings.org/app/texas/2021/rankings/sutton/county/outcomes/overall/snapshot
48,Texas,TX,76951,Sterling,Sterling city,https://www.countyhealthrankings.org/app/texas/2021/rankings/sterling/county/outcomes/overall/snapshot
48,Texas,TX,77053,Fort Bend,Houston,https://www.countyhealthrankings.org/app/texas/2021/rankings/fort-bend/county/outcomes/overall/snapshot
48,Texas,TX,77331,San Jacinto,Coldspring,https://www.countyhealthrankings.org/app/texas/2021/rankings/san-jacinto/county/outcomes/overall/snapshot
48,Texas,TX,77363,Grimes,Plantersville,https://www.countyhealthrankings.org/app/texas/2021/rankings/grimes/county/outcomes/overall/snapshot
48,Texas,TX,77412,Colorado,Altair,https://www.countyhealthrankings.org/app/texas/2021/rankings/colorado/county/outcomes/overall/snapshot
48,Texas,TX,77414,Matagorda,Sargent,https://www.countyhealthrankings.org/app/texas/2021/rankings/matagorda/county/outcomes/overall/snapshot
48,Texas,TX,77418,Austin,Bellville,https://www.countyhealthrankings.org/app/texas/2021/rankings/austin/county/outcomes/overall/snapshot
48,Texas,TX,77420,Wharton,Boling,https://www.countyhealthrankings.org/app/texas/2021/rankings/wharton/county/outcomes/overall/snapshot
48,Texas,TX,77422,Brazoria,Brazoria,https://www.countyhealthrankings.org/app/texas/2021/rankings/brazoria/county/outcomes/overall/snapshot
48,Texas,TX,77423,Waller,Brookshire,https://www.countyhealthrankings.org/app/texas/2021/rankings/waller/county/outcomes/overall/snapshot
48,Texas,TX,77510,Galveston,Alta loma,https://www.countyhealthrankings.org/app/texas/2021/rankings/galveston/county/outcomes/overall/snapshot
48,Texas,TX,77801,Brazos,Bryan,https://www.countyhealthrankings.org/app/texas/2021/rankings/brazos/county/outcomes/overall/snapshot
48,Texas,TX,77836,Burleson,Caldwell,https://www.countyhealthrankings.org/app/texas/2021/rankings/burleson/county/outcomes/overall/snapshot
48,Texas,TX,77901,Victoria,Victoria,https://www.countyhealthrankings.org/app/texas/2021/rankings/victoria/county/outcomes/overall/snapshot
48,Texas,TX,77950,Refugio,Austwell,https://www.countyhealthrankings.org/app/texas/2021/rankings/refugio/county/outcomes/overall/snapshot
48,Texas,TX,77954,DeWitt,Cuero,https://www.countyhealthrankings.org/app/texas/2021/rankings/dewitt/county/outcomes/overall/snapshot
48,Texas,TX,77960,Goliad,Fannin,https://www.countyhealthrankings.org/app/texas/2021/rankings/goliad/county/outcomes/overall/snapshot
48,Texas,TX,77964,Lavaca,Hallettsville,https://www.countyhealthrankings.org/app/texas/2021/rankings/lavaca/county/outcomes/overall/snapshot
48,Texas,TX,78002,Bexar,Atascosa,https://www.countyhealthrankings.org/app/texas/2021/rankings/bexar/county/outcomes/overall/snapshot
48,Texas,TX,78003,Bandera,Bandera,https://www.countyhealthrankings.org/app/texas/2021/rankings/bandera/county/outcomes/overall/snapshot
48,Texas,TX,78005,Frio,Bigfoot,https://www.countyhealthrankings.org/app/texas/2021/rankings/frio/county/outcomes/overall/snapshot
48,Texas,TX,78007,McMullen,Calliham,https://www.countyhealthrankings.org/app/texas/2021/rankings/mcmullen/county/outcomes/overall/snapshot
48,Texas,TX,78008,Atascosa,Campbellton,https://www.countyhealthrankings.org/app/texas/2021/rankings/atascosa/county/outcomes/overall/snapshot
48,Texas,TX,78010,Kerr,Camp verde,https://www.countyhealthrankings.org/app/texas/2021/rankings/kerr/county/outcomes/overall/snapshot
48,Texas,TX,78022,Live Oak,George west,https://www.countyhealthrankings.org/app/texas/2021/rankings/live-oak/county/outcomes/overall/snapshot
48,Texas,TX,78040,Webb,Laredo,https://www.countyhealthrankings.org/app/texas/2021/rankings/webb/county/outcomes/overall/snapshot
48,Texas,TX,78067,Zapata,San ygnacio,https://www.countyhealthrankings.org/app/texas/2021/rankings/zapata/county/outcomes/overall/snapshot
48,Texas,TX,78070,Comal,Spring branch,https://www.countyhealthrankings.org/app/texas/2021/rankings/comal/county/outcomes/overall/snapshot
48,Texas,TX,78102,Bee,Beeville,https://www.countyhealthrankings.org/app/texas/2021/rankings/bee/county/outcomes/overall/snapshot
48,Texas,TX,78113,Karnes,Falls city,https://www.countyhealthrankings.org/app/texas/2021/rankings/karnes/county/outcomes/overall/snapshot
48,Texas,TX,78122,Gonzales,Leesville,https://www.countyhealthrankings.org/app/texas/2021/rankings/gonzales/county/outcomes/overall/snapshot
48,Texas,TX,78330,Nueces,Agua dulce,https://www.countyhealthrankings.org/app/texas/2021/rankings/nueces/county/outcomes/overall/snapshot
48,Texas,TX,78332,Jim Wells,Alice,https://www.countyhealthrankings.org/app/texas/2021/rankings/jim-wells/county/outcomes/overall/snapshot
48,Texas,TX,78336,San Patricio,Aransas pass,https://www.countyhealthrankings.org/app/texas/2021/rankings/san-patricio/county/outcomes/overall/snapshot
48,Texas,TX,78338,Kenedy,Armstrong,https://www.countyhealthrankings.org/app/texas/2021/rankings/kenedy/county/outcomes/overall/snapshot
48,Texas,TX,78358,Aransas,Fulton,https://www.countyhealthrankings.org/app/texas/2021/rankings/aransas/county/outcomes/overall/snapshot
48,Texas,TX,78361,Jim Hogg,Hebbronville,https://www.countyhealthrankings.org/app/texas/2021/rankings/jim-hogg/county/outcomes/overall/snapshot
48,Texas,TX,78363,Kleberg,Kingsville naval,https://www.countyhealthrankings.org/app/texas/2021/rankings/kleberg/county/outcomes/overall/snapshot
48,Texas,TX,78545,Starr,Falcon heights,https://www.countyhealthrankings.org/app/texas/2021/rankings/starr/county/outcomes/overall/snapshot
48,Texas,TX,78569,Willacy,Lyford,https://www.countyhealthrankings.org/app/texas/2021/rankings/willacy/county/outcomes/overall/snapshot
48,Texas,TX,78602,Bastrop,Bastrop,https://www.countyhealthrankings.org/app/texas/2021/rankings/bastrop/county/outcomes/overall/snapshot
48,Texas,TX,78605,Burnet,Bertram,https://www.countyhealthrankings.org/app/texas/2021/rankings/burnet/county/outcomes/overall/snapshot
48,Texas,TX,78606,Blanco,Blanco,https://www.countyhealthrankings.org/app/texas/2021/rankings/blanco/county/outcomes/overall/snapshot
48,Texas,TX,78610,Hays,Buda,https://www.countyhealthrankings.org/app/texas/2021/rankings/hays/county/outcomes/overall/snapshot
48,Texas,TX,78617,Travis,Del valle,https://www.countyhealthrankings.org/app/texas/2021/rankings/travis/county/outcomes/overall/snapshot
48,Texas,TX,78618,Gillespie,Doss,https://www.countyhealthrankings.org/app/texas/2021/rankings/gillespie/county/outcomes/overall/snapshot
48,Texas,TX,78801,Uvalde,Uvalde,https://www.countyhealthrankings.org/app/texas/2021/rankings/uvalde/county/outcomes/overall/snapshot
48,Texas,TX,78827,Dimmit,Asherton,https://www.countyhealthrankings.org/app/texas/2021/rankings/dimmit/county/outcomes/overall/snapshot
48,Texas,TX,78829,Zavala,Batesville,https://www.countyhealthrankings.org/app/texas/2021/rankings/zavala/county/outcomes/overall/snapshot
48,Texas,TX,78832,Kinney,Brackettville,https://www.countyhealthrankings.org/app/texas/2021/rankings/kinney/county/outcomes/overall/snapshot
48,Texas,TX,78833,Real,Camp wood,https://www.countyhealthrankings.org/app/texas/2021/rankings/real/county/outcomes/overall/snapshot
48,Texas,TX,78837,Val Verde,Comstock,https://www.countyhealthrankings.org/app/texas/2021/rankings/val-verde/county/outcomes/overall/snapshot
48,Texas,TX,78852,Maverick,Eagle pass,https://www.countyhealthrankings.org/app/texas/2021/rankings/maverick/county/outcomes/overall/snapshot
48,Texas,TX,79005,Lipscomb,Booker,https://www.countyhealthrankings.org/app/texas/2021/rankings/lipscomb/county/outcomes/overall/snapshot
48,Texas,TX,79009,Parmer,Bovina,https://www.countyhealthrankings.org/app/texas/2021/rankings/parmer/county/outcomes/overall/snapshot
48,Texas,TX,79014,Hemphill,Glazier,https://www.countyhealthrankings.org/app/texas/2021/rankings/hemphill/county/outcomes/overall/snapshot
48,Texas,TX,79015,Randall,Canyon,https://www.countyhealthrankings.org/app/texas/2021/rankings/randall/county/outcomes/overall/snapshot
48,Texas,TX,79018,Hartley,Channing,https://www.countyhealthrankings.org/app/texas/2021/rankings/hartley/county/outcomes/overall/snapshot
48,Texas,TX,79022,Dallam,Dalhart,https://www.countyhealthrankings.org/app/texas/2021/rankings/dallam/county/outcomes/overall/snapshot
48,Texas,TX,79025,Deaf Smith,Dawn,https://www.countyhealthrankings.org/app/texas/2021/rankings/deaf-smith/county/outcomes/overall/snapshot
48,Texas,TX,79027,Castro,Dimmitt,https://www.countyhealthrankings.org/app/texas/2021/rankings/castro/county/outcomes/overall/snapshot
48,Texas,TX,79031,Lamb,Earth,https://www.countyhealthrankings.org/app/texas/2021/rankings/lamb/county/outcomes/overall/snapshot
48,Texas,TX,79033,Ochiltree,Farnsworth,https://www.countyhealthrankings.org/app/texas/2021/rankings/ochiltree/county/outcomes/overall/snapshot
48,Texas,TX,79039,Carson,Groom,https://www.countyhealthrankings.org/app/texas/2021/rankings/carson/county/outcomes/overall/snapshot
48,Texas,TX,79040,Hansford,Gruver,https://www.countyhealthrankings.org/app/texas/2021/rankings/hansford/county/outcomes/overall/snapshot
48,Texas,TX,79042,Swisher,Happy,https://www.countyhealthrankings.org/app/texas/2021/rankings/swisher/county/outcomes/overall/snapshot
48,Texas,TX,79095,Collingsworth,Wellington,https://www.countyhealthrankings.org/app/texas/2021/rankings/collingsworth/county/outcomes/overall/snapshot
48,Texas,TX,79201,Childress,Kirkland,https://www.countyhealthrankings.org/app/texas/2021/rankings/childress/county/outcomes/overall/snapshot
48,Texas,TX,79220,Dickens,Afton,https://www.countyhealthrankings.org/app/texas/2021/rankings/dickens/county/outcomes/overall/snapshot
48,Texas,TX,79223,Cottle,Cee vee,https://www.countyhealthrankings.org/app/texas/2021/rankings/cottle/county/outcomes/overall/snapshot
48,Texas,TX,79226,Donley,Clarendon,https://www.countyhealthrankings.org/app/texas/2021/rankings/donley/county/outcomes/overall/snapshot
48,Texas,TX,79227,Foard,Crowell,https://www.countyhealthrankings.org/app/texas/2021/rankings/foard/county/outcomes/overall/snapshot
48,Texas,TX,79232,King,Dumont,https://www.countyhealthrankings.org/app/texas/2021/rankings/king/county/outcomes/overall/snapshot
48,Texas,TX,79234,Motley,Flomot,https://www.countyhealthrankings.org/app/texas/2021/rankings/motley/county/outcomes/overall/snapshot
48,Texas,TX,79255,Briscoe,Quitaque,https://www.countyhealthrankings.org/app/texas/2021/rankings/briscoe/county/outcomes/overall/snapshot
48,Texas,TX,79313,Hockley,Anton,https://www.countyhealthrankings.org/app/texas/2021/rankings/hockley/county/outcomes/overall/snapshot
48,Texas,TX,79314,Cochran,Bledsoe,https://www.countyhealthrankings.org/app/texas/2021/rankings/cochran/county/outcomes/overall/snapshot
48,Texas,TX,79316,Terry,Brownfield,https://www.countyhealthrankings.org/app/texas/2021/rankings/terry/county/outcomes/overall/snapshot
48,Texas,TX,79320,Bailey,Bula,https://www.countyhealthrankings.org/app/texas/2021/rankings/bailey/county/outcomes/overall/snapshot
48,Texas,TX,79322,Crosby,Crosbyton,https://www.countyhealthrankings.org/app/texas/2021/rankings/crosby/county/outcomes/overall/snapshot
48,Texas,TX,79323,Yoakum,Denver city,https://www.countyhealthrankings.org/app/texas/2021/rankings/yoakum/county/outcomes/overall/snapshot
48,Texas,TX,79329,Lubbock,Idalou,https://www.countyhealthrankings.org/app/texas/2021/rankings/lubbock/county/outcomes/overall/snapshot
48,Texas,TX,79330,Garza,Justiceburg,https://www.countyhealthrankings.org/app/texas/2021/rankings/garza/county/outcomes/overall/snapshot
48,Texas,TX,79342,Gaines,Loop,https://www.countyhealthrankings.org/app/texas/2021/rankings/gaines/county/outcomes/overall/snapshot
48,Texas,TX,79351,Lynn,Odonnell,https://www.countyhealthrankings.org/app/texas/2021/rankings/lynn/county/outcomes/overall/snapshot
48,Texas,TX,79502,Stonewall,Aspermont,https://www.countyhealthrankings.org/app/texas/2021/rankings/stonewall/county/outcomes/overall/snapshot
48,Texas,TX,79506,Nolan,Blackwell,https://www.countyhealthrankings.org/app/texas/2021/rankings/nolan/county/outcomes/overall/snapshot
48,Texas,TX,79517,Scurry,Fluvanna,https://www.countyhealthrankings.org/app/texas/2021/rankings/scurry/county/outcomes/overall/snapshot
48,Texas,TX,79534,Fisher,Mc caulley,https://www.countyhealthrankings.org/app/texas/2021/rankings/fisher/county/outcomes/overall/snapshot
48,Texas,TX,79714,Andrews,Andrews,https://www.countyhealthrankings.org/app/texas/2021/rankings/andrews/county/outcomes/overall/snapshot
48,Texas,TX,79718,Reeves,Balmorhea,https://www.countyhealthrankings.org/app/texas/2021/rankings/reeves/county/outcomes/overall/snapshot
48,Texas,TX,79730,Pecos,Coyanosa,https://www.countyhealthrankings.org/app/texas/2021/rankings/pecos/county/outcomes/overall/snapshot
48,Texas,TX,79731,Crane,Crane,https://www.countyhealthrankings.org/app/texas/2021/rankings/crane/county/outcomes/overall/snapshot
48,Texas,TX,79739,Glasscock,Garden city,https://www.countyhealthrankings.org/app/texas/2021/rankings/glasscock/county/outcomes/overall/snapshot
48,Texas,TX,79741,Ector,Goldsmith,https://www.countyhealthrankings.org/app/texas/2021/rankings/ector/county/outcomes/overall/snapshot
48,Texas,TX,79745,Winkler,Kermit,https://www.countyhealthrankings.org/app/texas/2021/rankings/winkler/county/outcomes/overall/snapshot
48,Texas,TX,79752,Upton,Mc camey,https://www.countyhealthrankings.org/app/texas/2021/rankings/upton/county/outcomes/overall/snapshot
48,Texas,TX,79754,Loving,Mentone,https://www.countyhealthrankings.org/app/texas/2021/rankings/loving/county/outcomes/overall/snapshot
48,Texas,TX,79830,Brewster,Alpine,https://www.countyhealthrankings.org/app/texas/2021/rankings/brewster/county/outcomes/overall/snapshot
48,Texas,TX,79837,Hudspeth,Dell city,https://www.countyhealthrankings.org/app/texas/2021/rankings/hudspeth/county/outcomes/overall/snapshot
48,Texas,TX,79843,Presidio,Marfa,https://www.countyhealthrankings.org/app/texas/2021/rankings/presidio/county/outcomes/overall/snapshot
48,Texas,TX,79855,Culberson,Kent,https://www.countyhealthrankings.org/app/texas/2021/rankings/culberson/county/outcomes/overall/snapshot
49,Utah,UT,84001,Duchesne,Altamont,https://www.countyhealthrankings.org/app/utah/2021/rankings/duchesne/county/outcomes/overall/snapshot
