state_fips,state,state_abbr,zipcode,county,city,url,countyPop,statePop,pofHealth %,obesity %,crimes,unemployment,preDeath,<18 %,>65 %,18 - 65 %
48,Texas,TX,79018,Hartley,Channing,https://www.countyhealthrankings.org/app/texas/2021/rankings/hartley/county/outcomes/overall/snapshot,5576,28995881,18,29,364,1.6,6800,15.4,6.8,77.8
48,Texas,TX,78610,Hays,Buda,https://www.countyhealthrankings.org/app/texas/2021/rankings/hays/county/outcomes/overall/snapshot,230191,28995881,18,32,244,2.8,4900,11.4,3.9,84.7
48,Texas,TX,79014,Hemphill,Glazier,https://www.countyhealthrankings.org/app/texas/2021/rankings/hemphill/county/outcomes/overall/snapshot,3819,28995881,22,22,324,2.7,8400,15.9,0.4,83.7
48,Texas,TX,79313,Hockley,Anton,https://www.countyhealthrankings.org/app/texas/2021/rankings/hockley/county/outcomes/overall/snapshot,23021,28995881,24,29,448,3,9100,15,3.4,81.6
48,Texas,TX,76035,Hood,Cresson,https://www.countyhealthrankings.org/app/texas/2021/rankings/hood/county/outcomes/overall/snapshot,61643,28995881,17,33,176,3.4,8100,25,1,74
48,Texas,TX,79837,Hudspeth,Dell city,https://www.countyhealthrankings.org/app/texas/2021/rankings/hudspeth/county/outcomes/overall/snapshot,4886,28995881,36,38,105,4.4,8100,15.9,3,81.1
48,Texas,TX,75135,Hunt,Caddo mills,https://www.countyhealthrankings.org/app/texas/2021/rankings/hunt/county/outcomes/overall/snapshot,98594,28995881,22,39,365,3.5,8800,16,7.8,76.2
48,Texas,TX,76930,Irion,Barnhart,https://www.countyhealthrankings.org/app/texas/2021/rankings/irion/county/outcomes/overall/snapshot,1536,28995881,18,24,63,2.4,7600,21.4,1,77.6
48,Texas,TX,76427,Jack,Bryson,https://www.countyhealthrankings.org/app/texas/2021/rankings/jack/county/outcomes/overall/snapshot,8935,28995881,23,25,219,3.1,10300,17,3.9,79.1
48,Texas,TX,78361,Jim Hogg,Hebbronville,https://www.countyhealthrankings.org/app/texas/2021/rankings/jim-hogg/county/outcomes/overall/snapshot,5200,28995881,33,23,77,4.8,8000,17.1,0.6,82.3
48,Texas,TX,78332,Jim Wells,Alice,https://www.countyhealthrankings.org/app/texas/2021/rankings/jim-wells/county/outcomes/overall/snapshot,40482,28995881,30,34,583,4.7,10000,15.7,0.7,83.6
48,Texas,TX,78113,Karnes,Falls city,https://www.countyhealthrankings.org/app/texas/2021/rankings/karnes/county/outcomes/overall/snapshot,15601,28995881,26,27,262,2.5,7700,14.2,8.3,77.5
48,Texas,TX,75114,Kaufman,Crandall,https://www.countyhealthrankings.org/app/texas/2021/rankings/kaufman/county/outcomes/overall/snapshot,136154,28995881,20,40,234,3.3,7800,11.8,13.3,74.9
48,Texas,TX,78338,Kenedy,Armstrong,https://www.countyhealthrankings.org/app/texas/2021/rankings/kenedy/county/outcomes/overall/snapshot,404,28995881,38,22,978,3.6,8900,16.8,2.2,81
48,Texas,TX,78010,Kerr,Camp verde,https://www.countyhealthrankings.org/app/texas/2021/rankings/kerr/county/outcomes/overall/snapshot,52600,28995881,19,24,238,3,8400,28.1,1.5,70.4
48,Texas,TX,76849,Kimble,Junction,https://www.countyhealthrankings.org/app/texas/2021/rankings/kimble/county/outcomes/overall/snapshot,4337,28995881,22,30,102,3.1,12400,29.7,0.7,69.6
48,Texas,TX,79232,King,Dumont,https://www.countyhealthrankings.org/app/texas/2021/rankings/king/county/outcomes/overall/snapshot,272,28995881,18,20,0,2.1,9300,18.8,0,81.2
48,Texas,TX,78832,Kinney,Brackettville,https://www.countyhealthrankings.org/app/texas/2021/rankings/kinney/county/outcomes/overall/snapshot,3667,28995881,31,23,26,3.6,9100,24.8,1.1,74.1
48,Texas,TX,78363,Kleberg,Kingsville naval,https://www.countyhealthrankings.org/app/texas/2021/rankings/kleberg/county/outcomes/overall/snapshot,30680,28995881,27,33,500,4.4,10100,13.2,3.3,83.5
48,Texas,TX,79031,Lamb,Earth,https://www.countyhealthrankings.org/app/texas/2021/rankings/lamb/county/outcomes/overall/snapshot,12893,28995881,29,25,341,3.8,9200,17.4,3.5,79.1
48,Texas,TX,76539,Lampasas,Kempner,https://www.countyhealthrankings.org/app/texas/2021/rankings/lampasas/county/outcomes/overall/snapshot,21428,28995881,19,34,141,3.3,7200,20.2,3.6,76.2
48,Texas,TX,77964,Lavaca,Hallettsville,https://www.countyhealthrankings.org/app/texas/2021/rankings/lavaca/county/outcomes/overall/snapshot,20154,28995881,20,40,154,3,6300,23.7,5.8,70.5
48,Texas,TX,79005,Lipscomb,Booker,https://www.countyhealthrankings.org/app/texas/2021/rankings/lipscomb/county/outcomes/overall/snapshot,3233,28995881,21,29,125,2.6,6800,19.1,0.9,80
48,Texas,TX,78022,Live Oak,George west,https://www.countyhealthrankings.org/app/texas/2021/rankings/live-oak/county/outcomes/overall/snapshot,12207,28995881,24,24,320,3.1,7000,20.8,4.1,75.1
48,Texas,TX,76831,Llano,Castell,https://www.countyhealthrankings.org/app/texas/2021/rankings/llano/county/outcomes/overall/snapshot,21795,28995881,19,26,141,3.4,8600,37.3,1,61.7
48,Texas,TX,79754,Loving,Mentone,https://www.countyhealthrankings.org/app/texas/2021/rankings/loving/county/outcomes/overall/snapshot,169,28995881,20,30,452,0.7,9000,13.6,3.6,82.8
48,Texas,TX,79329,Lubbock,Idalou,https://www.countyhealthrankings.org/app/texas/2021/rankings/lubbock/county/outcomes/overall/snapshot,310569,28995881,21,31,863,2.8,8500,12.7,7,80.3
48,Texas,TX,79351,Lynn,Odonnell,https://www.countyhealthrankings.org/app/texas/2021/rankings/lynn/county/outcomes/overall/snapshot,5951,28995881,27,26,121,3,8200,16.4,1.9,81.7
48,Texas,TX,77414,Matagorda,Sargent,https://www.countyhealthrankings.org/app/texas/2021/rankings/matagorda/county/outcomes/overall/snapshot,36643,28995881,26,37,347,5.7,9300,17.4,10.3,72.3
48,Texas,TX,78852,Maverick,Eagle pass,https://www.countyhealthrankings.org/app/texas/2021/rankings/maverick/county/outcomes/overall/snapshot,58722,28995881,36,31,179,7.5,6800,11.9,0.3,87.8
48,Texas,TX,76825,McCulloch,Fife,https://www.countyhealthrankings.org/app/texas/2021/rankings/mcculloch/county/outcomes/overall/snapshot,7984,28995881,23,31,48,5.2,9600,22.4,1.9,75.7
48,Texas,TX,76524,McLennan,Eddy,https://www.countyhealthrankings.org/app/texas/2021/rankings/mclennan/county/outcomes/overall/snapshot,256623,28995881,22,34,423,3.3,7700,14.7,13.9,71.4
48,Texas,TX,78007,McMullen,Calliham,https://www.countyhealthrankings.org/app/texas/2021/rankings/mcmullen/county/outcomes/overall/snapshot,743,28995881,20,24,123,1.6,8600,25.4,2.2,72.4
48,Texas,TX,76518,Milam,Buckholts,https://www.countyhealthrankings.org/app/texas/2021/rankings/milam/county/outcomes/overall/snapshot,24823,28995881,24,41,230,5,9500,21.1,8.5,70.4
48,Texas,TX,76230,Montague,Bowie,https://www.countyhealthrankings.org/app/texas/2021/rankings/montague/county/outcomes/overall/snapshot,19818,28995881,20,34,166,2.8,10400,22.4,0.7,76.9
48,Texas,TX,79234,Motley,Flomot,https://www.countyhealthrankings.org/app/texas/2021/rankings/motley/county/outcomes/overall/snapshot,1200,28995881,20,24,0,3.5,9300,30.7,2.4,66.9
48,Texas,TX,75760,Nacogdoches,Cushing,https://www.countyhealthrankings.org/app/texas/2021/rankings/nacogdoches/county/outcomes/overall/snapshot,65204,28995881,23,35,291,3.7,8500,15.3,17.6,67.1
48,Texas,TX,75102,Navarro,Barry,https://www.countyhealthrankings.org/app/texas/2021/rankings/navarro/county/outcomes/overall/snapshot,50113,28995881,24,35,354,3.2,9600,17.3,12.6,70.1
48,Texas,TX,79506,Nolan,Blackwell,https://www.countyhealthrankings.org/app/texas/2021/rankings/nolan/county/outcomes/overall/snapshot,14714,28995881,24,27,394,2.9,10300,18.6,4.3,77.1
48,Texas,TX,78330,Nueces,Agua dulce,https://www.countyhealthrankings.org/app/texas/2021/rankings/nueces/county/outcomes/overall/snapshot,362294,28995881,24,33,685,4.1,8000,14.9,3.5,81.6
48,Texas,TX,79033,Ochiltree,Farnsworth,https://www.countyhealthrankings.org/app/texas/2021/rankings/ochiltree/county/outcomes/overall/snapshot,9836,28995881,24,27,270,2.7,6000,11.7,0.6,87.7
48,Texas,TX,76067,Palo Pinto,Mineral wells,https://www.countyhealthrankings.org/app/texas/2021/rankings/palo-pinto/county/outcomes/overall/snapshot,29189,28995881,22,41,192,3.1,9000,20.2,2.3,77.5
48,Texas,TX,76008,Parker,Aledo,https://www.countyhealthrankings.org/app/texas/2021/rankings/parker/county/outcomes/overall/snapshot,142878,28995881,17,32,131,2.9,6300,15.6,1.5,82.9
48,Texas,TX,79009,Parmer,Bovina,https://www.countyhealthrankings.org/app/texas/2021/rankings/parmer/county/outcomes/overall/snapshot,9605,28995881,28,37,82,2.2,9300,14.2,1.1,84.7
48,Texas,TX,79730,Pecos,Coyanosa,https://www.countyhealthrankings.org/app/texas/2021/rankings/pecos/county/outcomes/overall/snapshot,15823,28995881,27,39,348,3.3,6800,13.5,3.9,82.6
48,Texas,TX,79843,Presidio,Marfa,https://www.countyhealthrankings.org/app/texas/2021/rankings/presidio/county/outcomes/overall/snapshot,6704,28995881,40,30,87,6.5,5300,23.9,1,75.1
48,Texas,TX,75440,Rains,Emory,https://www.countyhealthrankings.org/app/texas/2021/rankings/rains/county/outcomes/overall/snapshot,12514,28995881,20,27,112,3,8200,25,2.5,72.5
48,Texas,TX,79015,Randall,Canyon,https://www.countyhealthrankings.org/app/texas/2021/rankings/randall/county/outcomes/overall/snapshot,137713,28995881,16,30,547,2.4,6800,15.6,3.1,81.3
48,Texas,TX,76932,Reagan,Best,https://www.countyhealthrankings.org/app/texas/2021/rankings/reagan/county/outcomes/overall/snapshot,3849,28995881,25,28,53,2.5,7600,11.1,2.5,86.4
48,Texas,TX,78833,Real,Camp wood,https://www.countyhealthrankings.org/app/texas/2021/rankings/real/county/outcomes/overall/snapshot,3452,28995881,25,20,90,4,9100,30.5,0.9,68.6
48,Texas,TX,75412,Red River,Bagwell,https://www.countyhealthrankings.org/app/texas/2021/rankings/red-river/county/outcomes/overall/snapshot,12023,28995881,23,40,297,4.6,11900,25.3,16.1,58.6
48,Texas,TX,79718,Reeves,Balmorhea,https://www.countyhealthrankings.org/app/texas/2021/rankings/reeves/county/outcomes/overall/snapshot,15976,28995881,28,29,407,1.7,7800,11.8,4.9,83.3
48,Texas,TX,77950,Refugio,Austwell,https://www.countyhealthrankings.org/app/texas/2021/rankings/refugio/county/outcomes/overall/snapshot,6948,28995881,25,20,336,3.7,7900,23.3,5.2,71.5
48,Texas,TX,75032,Rockwall,Zcta 75032,https://www.countyhealthrankings.org/app/texas/2021/rankings/rockwall/county/outcomes/overall/snapshot,104915,28995881,14,31,97,3.1,4900,12.8,7.1,80.1
48,Texas,TX,76821,Runnels,Ballinger,https://www.countyhealthrankings.org/app/texas/2021/rankings/runnels/county/outcomes/overall/snapshot,10264,28995881,23,19,173,2.8,8800,21,2,77
48,Texas,TX,75652,Rusk,Henderson,https://www.countyhealthrankings.org/app/texas/2021/rankings/rusk/county/outcomes/overall/snapshot,54406,28995881,23,41,380,3.6,8200,16.9,17.1,66
48,Texas,TX,75930,Sabine,Bronson,https://www.countyhealthrankings.org/app/texas/2021/rankings/sabine/county/outcomes/overall/snapshot,10542,28995881,23,27,333,6.6,10900,31,6.7,62.3
48,Texas,TX,75929,San Augustine,Broaddus,https://www.countyhealthrankings.org/app/texas/2021/rankings/san-augustine/county/outcomes/overall/snapshot,8237,28995881,25,36,355,4.8,10800,27,21.1,51.9
48,Texas,TX,77331,San Jacinto,Coldspring,https://www.countyhealthrankings.org/app/texas/2021/rankings/san-jacinto/county/outcomes/overall/snapshot,28859,28995881,24,38,207,4.6,9800,22.5,9,68.5
48,Texas,TX,78336,San Patricio,Aransas pass,https://www.countyhealthrankings.org/app/texas/2021/rankings/san-patricio/county/outcomes/overall/snapshot,66730,28995881,25,41,361,5.4,8900,15.3,1.5,83.2
48,Texas,TX,76832,San Saba,Cherokee,https://www.countyhealthrankings.org/app/texas/2021/rankings/san-saba/county/outcomes/overall/snapshot,6055,28995881,25,32,110,2.9,6700,24.2,3.6,72.2
48,Texas,TX,76936,Schleicher,Eldorado,https://www.countyhealthrankings.org/app/texas/2021/rankings/schleicher/county/outcomes/overall/snapshot,2793,28995881,22,24,0,2.9,7600,20,1.3,78.7
48,Texas,TX,79517,Scurry,Fluvanna,https://www.countyhealthrankings.org/app/texas/2021/rankings/scurry/county/outcomes/overall/snapshot,16703,28995881,24,28,298,3.2,7200,15.4,4.7,79.9
48,Texas,TX,76430,Shackelford,Albany,https://www.countyhealthrankings.org/app/texas/2021/rankings/shackelford/county/outcomes/overall/snapshot,3265,28995881,19,26,104,2.2,10300,21.2,1,77.8
48,Texas,TX,76043,Somervell,Glen rose,https://www.countyhealthrankings.org/app/texas/2021/rankings/somervell/county/outcomes/overall/snapshot,9128,28995881,21,29,108,3.6,8100,19.4,1,79.6
48,Texas,TX,78545,Starr,Falcon heights,https://www.countyhealthrankings.org/app/texas/2021/rankings/starr/county/outcomes/overall/snapshot,64633,28995881,41,32,263,9.8,7200,11.4,0.1,88.5
48,Texas,TX,76951,Sterling,Sterling city,https://www.countyhealthrankings.org/app/texas/2021/rankings/sterling/county/outcomes/overall/snapshot,1291,28995881,22,22,113,3.1,7600,14.4,1.9,83.7
48,Texas,TX,79502,Stonewall,Aspermont,https://www.countyhealthrankings.org/app/texas/2021/rankings/stonewall/county/outcomes/overall/snapshot,1350,28995881,21,20,71,2.9,8200,26.7,3,70.3
48,Texas,TX,76950,Sutton,Sonora,https://www.countyhealthrankings.org/app/texas/2021/rankings/sutton/county/outcomes/overall/snapshot,3776,28995881,21,29,139,3.7,7600,19.1,0.4,80.5
48,Texas,TX,79042,Swisher,Happy,https://www.countyhealthrankings.org/app/texas/2021/rankings/swisher/county/outcomes/overall/snapshot,7397,28995881,29,20,519,3.7,10000,17.6,7.7,74.7
48,Texas,TX,76001,Tarrant,Zcta 76001,https://www.countyhealthrankings.org/app/texas/2021/rankings/tarrant/county/outcomes/overall/snapshot,2102515,28995881,21,31,403,3.3,6300,11.6,17,71.4
48,Texas,TX,79316,Terry,Brownfield,https://www.countyhealthrankings.org/app/texas/2021/rankings/terry/county/outcomes/overall/snapshot,12337,28995881,29,37,254,3.7,10200,15.1,4,80.9
48,Texas,TX,76483,Throckmorton,Throckmorton,https://www.countyhealthrankings.org/app/texas/2021/rankings/throckmorton/county/outcomes/overall/snapshot,1501,28995881,20,24,0,3.8,7800,29.6,0.9,69.5
48,Texas,TX,75455,Titus,Mount pleasant,https://www.countyhealthrankings.org/app/texas/2021/rankings/titus/county/outcomes/overall/snapshot,32750,28995881,26,34,353,4.2,7600,14.8,9,76.2
48,Texas,TX,76901,Tom Green,San angelo,https://www.countyhealthrankings.org/app/texas/2021/rankings/tom-green/county/outcomes/overall/snapshot,119200,28995881,21,30,318,3,7600,15.6,3.6,80.8
48,Texas,TX,78617,Travis,Del valle,https://www.countyhealthrankings.org/app/texas/2021/rankings/travis/county/outcomes/overall/snapshot,1273954,28995881,16,23,370,2.6,4700,10.2,8,81.8
48,Texas,TX,75936,Tyler,Chester,https://www.countyhealthrankings.org/app/texas/2021/rankings/tyler/county/outcomes/overall/snapshot,21672,28995881,22,42,297,5.8,10700,22.6,10.6,66.8
48,Texas,TX,75640,Upshur,New diana,https://www.countyhealthrankings.org/app/texas/2021/rankings/upshur/county/outcomes/overall/snapshot,41753,28995881,20,30,299,3.7,10400,18.7,7.7,73.6
48,Texas,TX,79752,Upton,Mc camey,https://www.countyhealthrankings.org/app/texas/2021/rankings/upton/county/outcomes/overall/snapshot,3657,28995881,26,24,84,2.9,9000,14.7,2.2,83.1
48,Texas,TX,78801,Uvalde,Uvalde,https://www.countyhealthrankings.org/app/texas/2021/rankings/uvalde/county/outcomes/overall/snapshot,26741,28995881,29,36,268,3.8,8300,16.9,0.7,82.4
48,Texas,TX,78837,Val Verde,Comstock,https://www.countyhealthrankings.org/app/texas/2021/rankings/val-verde/county/outcomes/overall/snapshot,49025,28995881,30,27,138,3.4,7000,14.3,1.4,84.3
48,Texas,TX,75103,Van Zandt,Canton,https://www.countyhealthrankings.org/app/texas/2021/rankings/van-zandt/county/outcomes/overall/snapshot,56590,28995881,21,35,118,3.3,8900,20.3,2.7,77
48,Texas,TX,77901,Victoria,Victoria,https://www.countyhealthrankings.org/app/texas/2021/rankings/victoria/county/outcomes/overall/snapshot,92084,28995881,23,37,425,3.4,8000,16.6,5.7,77.7
48,Texas,TX,77423,Waller,Brookshire,https://www.countyhealthrankings.org/app/texas/2021/rankings/waller/county/outcomes/overall/snapshot,55246,28995881,23,35,344,3.7,6300,11.8,23.5,64.7
48,Texas,TX,78040,Webb,Laredo,https://www.countyhealthrankings.org/app/texas/2021/rankings/webb/county/outcomes/overall/snapshot,276652,28995881,35,37,382,3.7,5900,9.7,0.3,90
48,Texas,TX,77420,Wharton,Boling,https://www.countyhealthrankings.org/app/texas/2021/rankings/wharton/county/outcomes/overall/snapshot,41556,28995881,25,37,439,3.4,8100,17.4,12.5,70.1
48,Texas,TX,76364,Wilbarger,Harrold,https://www.countyhealthrankings.org/app/texas/2021/rankings/wilbarger/county/outcomes/overall/snapshot,12769,28995881,26,36,323,3.6,9400,19,7.4,73.6
48,Texas,TX,78569,Willacy,Lyford,https://www.countyhealthrankings.org/app/texas/2021/rankings/willacy/county/outcomes/overall/snapshot,21358,28995881,37,38,731,8.2,8400,14.3,1.9,83.8
48,Texas,TX,79745,Winkler,Kermit,https://www.countyhealthrankings.org/app/texas/2021/rankings/winkler/county/outcomes/overall/snapshot,8010,28995881,27,38,125,2.8,11700,12,2.1,85.9
48,Texas,TX,76023,Wise,Boyd,https://www.countyhealthrankings.org/app/texas/2021/rankings/wise/county/outcomes/overall/snapshot,69984,28995881,20,45,162,3.2,8400,15.1,1.3,83.6
48,Texas,TX,79323,Yoakum,Denver city,https://www.countyhealthrankings.org/app/texas/2021/rankings/yoakum/county/outcomes/overall/snapshot,8713,28995881,25,30,182,2.9,7200,11.9,1,87.1
48,Texas,TX,76372,Young,Newcastle,https://www.countyhealthrankings.org/app/texas/2021/rankings/young/county/outcomes/overall/snapshot,18010,28995881,21,36,169,3,9800,21,1.4,77.6
48,Texas,TX,78067,Zapata,San ygnacio,https://www.countyhealthrankings.org/app/texas/2021/rankings/zapata/county/outcomes/overall/snapshot,14179,28995881,40,30,96,5.1,7300,13.2,0.3,86.5
48,Texas,TX,78829,Zavala,Batesville,https://www.countyhealthrankings.org/app/texas/2021/rankings/zavala/county/outcomes/overall/snapshot,11840,28995881,40,29,177,8.5,9100,14.6,0.6,84.8
49,Utah,UT,84301,Box Elder,Bear river city,https://www.countyhealthrankings.org/app/utah/2021/rankings/box-elder/county/outcomes/overall/snapshot,56046,3205958,16,34,130,2.6,6300,13.2,0.4,86.4
49,Utah,UT,84304,Cache,Cache junction,https://www.countyhealthrankings.org/app/utah/2021/rankings/cache/county/outcomes/overall/snapshot,128289,3205958,15,25,65,2.2,4800,9.8,0.8,89.4
49,Utah,UT,84023,Daggett,Dutch john,https://www.countyhealthrankings.org/app/utah/2021/rankings/daggett/county/outcomes/overall/snapshot,950,3205958,14,28,87,3.8,6500,27.3,0.2,72.5
49,Utah,UT,84001,Duchesne,Altamont,https://www.countyhealthrankings.org/app/utah/2021/rankings/duchesne/county/outcomes/overall/snapshot,19938,3205958,18,32,424,3.9,9700,12.4,0.4,87.2
49,Utah,UT,84513,Emery,Castle dale,https://www.countyhealthrankings.org/app/utah/2021/rankings/emery/county/outcomes/overall/snapshot,10012,3205958,17,32,167,4,8800,17.7,0.3,82
49,Utah,UT,84628,Juab,Eureka,https://www.countyhealthrankings.org/app/utah/2021/rankings/juab/county/outcomes/overall/snapshot,12017,3205958,16,28,85,2.5,7500,11.9,0.3,87.8
49,Utah,UT,84624,Millard,Delta,https://www.countyhealthrankings.org/app/utah/2021/rankings/millard/county/outcomes/overall/snapshot,13188,3205958,17,36,283,2.8,6600,17.8,0.3,81.9
49,Utah,UT,84723,Piute,Circleville,https://www.countyhealthrankings.org/app/utah/2021/rankings/piute/county/outcomes/overall/snapshot,1479,3205958,20,21,66,4.8,7500,28.1,0.2,71.7
49,Utah,UT,84028,Rich,Garden city,https://www.countyhealthrankings.org/app/utah/2021/rankings/rich/county/outcomes/overall/snapshot,2483,3205958,16,25,86,3.1,9300,18.4,0.3,81.3
49,Utah,UT,84006,Salt Lake,Bingham canyon,https://www.countyhealthrankings.org/app/utah/2021/rankings/salt-lake/county/outcomes/overall/snapshot,1160437,3205958,16,26,384,2.5,6200,11.2,1.8,87
49,Utah,UT,84621,Sanpete,Axtell,https://www.countyhealthrankings.org/app/utah/2021/rankings/sanpete/county/outcomes/overall/snapshot,30939,3205958,18,29,64,3.2,6200,14.5,0.9,84.6
49,Utah,UT,84022,Tooele,Dugway,https://www.countyhealthrankings.org/app/utah/2021/rankings/tooele/county/outcomes/overall/snapshot,72259,3205958,16,37,283,2.9,6500,9.3,0.7,90
49,Utah,UT,84026,Uintah,Fort duchesne,https://www.countyhealthrankings.org/app/utah/2021/rankings/uintah/county/outcomes/overall/snapshot,35734,3205958,20,36,124,4.2,9300,11.3,0.5,88.2
49,Utah,UT,84003,Utah,American fork,https://www.countyhealthrankings.org/app/utah/2021/rankings/utah/county/outcomes/overall/snapshot,636235,3205958,13,26,78,2.4,5100,7.9,0.6,91.5
49,Utah,UT,84032,Wasatch,Heber city,https://www.countyhealthrankings.org/app/utah/2021/rankings/wasatch/county/outcomes/overall/snapshot,34091,3205958,12,25,93,2.7,3900,12.3,0.5,87.2
49,Utah,UT,84067,Weber,Roy,https://www.countyhealthrankings.org/app/utah/2021/rankings/weber/county/outcomes/overall/snapshot,260213,3205958,16,32,247,3,6700,11.9,1.4,86.7
50,Vermont,VT,5443,Addison,Bristol,https://www.countyhealthrankings.org/app/vermont/2021/rankings/addison/county/outcomes/overall/snapshot,36777,623989,12,26,79,2.3,4400,20.7,1.2,78.1
50,Vermont,VT,5152,Bennington,Peru,https://www.countyhealthrankings.org/app/vermont/2021/rankings/bennington/county/outcomes/overall/snapshot,35470,623989,14,30,156,2.9,7800,23.4,1.2,75.4
50,Vermont,VT,5042,Caledonia,Ryegate,https://www.countyhealthrankings.org/app/vermont/2021/rankings/caledonia/county/outcomes/overall/snapshot,29993,623989,15,30,113,3,7600,22.1,0.8,77.1
50,Vermont,VT,5401,Chittenden,Burlington,https://www.countyhealthrankings.org/app/vermont/2021/rankings/chittenden/county/outcomes/overall/snapshot,163774,623989,11,22,130,1.8,5000,15.6,2.4,82
50,Vermont,VT,5440,Grand Isle,Alburg,https://www.countyhealthrankings.org/app/vermont/2021/rankings/grand-isle/county/outcomes/overall/snapshot,7235,623989,13,30,43,2.9,5000,21.5,0.8,77.7
50,Vermont,VT,5442,Lamoille,Belvidere center,https://www.countyhealthrankings.org/app/vermont/2021/rankings/lamoille/county/outcomes/overall/snapshot,25362,623989,14,24,53,3.1,5300,17.9,1.1,81
50,Vermont,VT,5701,Rutland,Rutland,https://www.countyhealthrankings.org/app/vermont/2021/rankings/rutland/county/outcomes/overall/snapshot,58191,623989,14,33,162,2.8,8200,22.7,0.6,76.7
50,Vermont,VT,5001,Windsor,White river junc,https://www.countyhealthrankings.org/app/vermont/2021/rankings/windsor/county/outcomes/overall/snapshot,55062,623989,13,28,91,2.1,6700,24.2,0.9,74.9
51,Virginia,VA,23301,Accomack,Accomac,https://www.countyhealthrankings.org/app/virginia/2021/rankings/accomack/county/outcomes/overall/snapshot,32316,8535519,24,37,226,3.5,8600,24.6,28.2,47.2
51,Virginia,VA,22901,Albemarle,Charlottesville,https://www.countyhealthrankings.org/app/virginia/2021/rankings/albemarle/county/outcomes/overall/snapshot,109330,8535519,14,23,100,2.5,4600,19.3,9.4,71.3
51,Virginia,VA,22301,Alexandria city,Alexandria,https://www.countyhealthrankings.org/app/virginia/2021/rankings/alexandria-city/county/outcomes/overall/snapshot,159428,8535519,13,24,186,2.1,3700,12.2,21.8,66
51,Virginia,VA,23002,Amelia,Amelia court hou,https://www.countyhealthrankings.org/app/virginia/2021/rankings/amelia/county/outcomes/overall/snapshot,13145,8535519,20,44,117,3.2,9200,20.1,20.3,59.6
51,Virginia,VA,24521,Amherst,Amherst,https://www.countyhealthrankings.org/app/virginia/2021/rankings/amherst/county/outcomes/overall/snapshot,31605,8535519,20,29,133,3.2,7600,21.6,18.9,59.5
51,Virginia,VA,23939,Appomattox,Evergreen,https://www.countyhealthrankings.org/app/virginia/2021/rankings/appomattox/county/outcomes/overall/snapshot,15911,8535519,20,41,114,3.5,8100,21.2,18.4,60.4
51,Virginia,VA,22201,Arlington,Arlington,https://www.countyhealthrankings.org/app/virginia/2021/rankings/arlington/county/outcomes/overall/snapshot,236842,8535519,11,19,149,1.9,2800,11.1,9.1,79.8
51,Virginia,VA,22843,Augusta,Mount solon,https://www.countyhealthrankings.org/app/virginia/2021/rankings/augusta/county/outcomes/overall/snapshot,75558,8535519,17,35,125,2.4,6000,21.9,4.5,73.6
51,Virginia,VA,24314,Bland,Bastian,https://www.countyhealthrankings.org/app/virginia/2021/rankings/bland/county/outcomes/overall/snapshot,6280,8535519,17,28,76,2.8,7400,23.6,3.9,72.5
51,Virginia,VA,24064,Botetourt,Blue ridge,https://www.countyhealthrankings.org/app/virginia/2021/rankings/botetourt/county/outcomes/overall/snapshot,33419,8535519,15,29,106,2.5,6200,23.3,3.2,73.5
51,Virginia,VA,24201,Bristol city,Bristol,https://www.countyhealthrankings.org/app/virginia/2021/rankings/bristol-city/county/outcomes/overall/snapshot,16762,8535519,22,27,267,3.8,10200,21.6,6.1,72.3
51,Virginia,VA,23004,Buckingham,Arvonia,https://www.countyhealthrankings.org/app/virginia/2021/rankings/buckingham/county/outcomes/overall/snapshot,17148,8535519,24,42,129,4.2,8000,20.2,33.4,46.4
51,Virginia,VA,24416,Buena Vista city,Buena vista,https://www.countyhealthrankings.org/app/virginia/2021/rankings/buena-vista-city/county/outcomes/overall/snapshot,6478,8535519,24,21,98,2.7,9000,19.6,5.1,75.3
51,Virginia,VA,23030,Charles City,Charles city,https://www.countyhealthrankings.org/app/virginia/2021/rankings/charles-city/county/outcomes/overall/snapshot,6963,8535519,23,39,71,3.4,11600,25.5,44.2,30.3
51,Virginia,VA,22902,Charlottesville city,Monticello,https://www.countyhealthrankings.org/app/virginia/2021/rankings/charlottesville-city/county/outcomes/overall/snapshot,47266,8535519,18,30,480,2.4,5800,12.2,18,69.8
51,Virginia,VA,23320,Chesapeake city,Chesapeake,https://www.countyhealthrankings.org/app/virginia/2021/rankings/chesapeake-city/county/outcomes/overall/snapshot,244835,8535519,16,35,423,2.9,6600,13.7,29.7,56.6
51,Virginia,VA,23834,Colonial Heights city,Colonial heights,https://www.countyhealthrankings.org/app/virginia/2021/rankings/colonial-heights-city/county/outcomes/overall/snapshot,17370,8535519,19,34,290,3.2,10300,19.8,15.9,64.3
51,Virginia,VA,20106,Culpeper,Zcta 20106,https://www.countyhealthrankings.org/app/virginia/2021/rankings/culpeper/county/outcomes/overall/snapshot,52605,8535519,18,33,159,2.6,7500,16,13.9,70.1
51,Virginia,VA,24540,Danville city,Danville,https://www.countyhealthrankings.org/app/virginia/2021/rankings/danville-city/county/outcomes/overall/snapshot,40044,8535519,25,31,623,5,13100,21.3,51,27.7
51,Virginia,VA,24217,Dickenson,Bee,https://www.countyhealthrankings.org/app/virginia/2021/rankings/dickenson/county/outcomes/overall/snapshot,14318,8535519,26,36,195,4.9,11800,23,0.5,76.5
